Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtUnfSF,TotalBsmtSF,HeatingQC,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,TotalBath,TotalHalfBath,HouseAge,RemodelledAge,GarageAge
1999,60,97.0,10990,7,5,0.0,4,3,5,3,213.0,1064.0,5,0,2125,4,1,4,12,2,3,2.0,576.0,3,3,168,0,0,0,0,0,0,0,6,3.0,1.0,12,11,12.0
2000,60,,11929,8,7,466.0,4,3,4,3,1242.0,1242.0,5,0,2501,4,1,4,9,1,3,3.0,751.0,3,3,192,87,0,0,0,0,0,0,6,2.0,1.0,13,13,13.0
2001,60,91.0,10010,7,5,320.0,4,3,4,3,0.0,1080.0,5,0,2197,4,1,4,9,1,4,3.0,783.0,3,3,385,99,0,0,0,0,0,0,7,3.0,1.0,15,14,15.0
2002,20,74.0,13253,7,5,128.0,4,3,5,3,482.0,1578.0,4,0,1578,3,1,4,7,1,4,3.0,642.0,3,3,0,26,0,0,0,0,0,0,5,3.0,0.0,2,2,2.0
2003,60,73.0,9801,8,5,156.0,4,3,4,3,1341.0,1341.0,5,0,1861,3,1,4,7,1,4,3.0,851.0,3,3,144,60,0,0,0,0,0,0,7,3.0,0.0,1,1,1.0
2004,60,80.0,9428,8,5,310.0,4,3,4,3,226.0,955.0,5,0,1874,3,1,4,8,1,4,3.0,880.0,3,3,168,108,0,0,0,0,0,0,2,3.0,1.0,1,0,1.0
2005,20,87.0,10037,8,5,,4,3,5,3,794.0,1460.0,5,0,1460,3,1,4,6,1,4,2.0,480.0,3,3,0,20,0,0,0,0,0,0,8,2.0,0.0,2,1,2.0
2006,20,72.0,8640,8,5,0.0,4,3,4,3,1339.0,1363.0,5,0,1372,3,1,4,6,0,0,2.0,588.0,3,3,192,113,0,0,0,0,0,0,7,2.0,0.0,1,0,0.0
2007,20,85.0,10625,8,5,292.0,4,3,4,3,1660.0,1660.0,5,0,1660,3,1,4,7,1,4,3.0,660.0,3,3,133,120,0,0,0,0,0,0,6,2.0,0.0,1,1,1.0
2008,20,62.0,7500,7,5,210.0,4,3,4,3,316.0,1218.0,5,0,1218,2,1,4,6,0,0,2.0,462.0,3,3,168,168,0,0,0,0,0,0,4,3.0,0.0,1,0,0.0
2009,60,68.0,10110,6,5,0.0,4,3,4,3,200.0,835.0,5,0,1696,3,1,4,7,0,0,2.0,542.0,3,3,143,66,0,0,0,0,0,0,7,3.0,1.0,5,5,5.0
2010,60,67.0,12774,7,5,95.0,4,3,4,3,835.0,835.0,5,0,1663,3,1,4,8,0,0,2.0,478.0,3,3,168,68,0,0,0,0,0,0,7,2.0,1.0,5,4,5.0
2011,20,63.0,13072,6,5,126.0,3,3,4,4,1095.0,1175.0,5,0,1175,3,1,4,6,0,0,0.0,0.0,0,0,0,90,0,0,0,0,0,0,6,2.0,0.0,3,2,
2012,20,81.0,9260,7,5,0.0,4,3,4,3,1162.0,1162.0,5,0,1162,3,1,4,6,0,0,2.0,483.0,3,3,0,32,0,0,0,0,0,0,3,2.0,0.0,1,1,1.0
2013,60,65.0,8453,6,5,38.0,4,3,4,3,392.0,754.0,5,0,1609,3,1,4,6,0,0,2.0,525.0,3,3,0,70,0,0,0,0,0,0,4,2.0,1.0,13,13,13.0
2014,60,50.0,8480,6,5,120.0,4,3,4,3,284.0,886.0,5,0,1680,3,1,4,7,0,0,2.0,474.0,3,3,144,96,0,0,0,0,0,0,10,2.0,2.0,15,14,15.0
2015,60,43.0,14565,7,5,145.0,4,3,4,3,295.0,832.0,5,0,1657,3,1,4,6,0,0,2.0,483.0,3,3,144,74,0,0,0,0,0,2000,11,2.0,1.0,14,13,14.0
2016,60,65.0,8450,6,5,0.0,4,3,4,3,355.0,827.0,5,0,1677,3,1,4,7,0,0,2.0,627.0,3,3,0,68,0,0,0,0,0,0,9,3.0,1.0,7,7,7.0
2017,60,75.0,8285,7,5,0.0,4,3,4,3,439.0,836.0,4,0,1737,3,1,4,7,0,0,2.0,506.0,3,3,192,85,0,0,0,0,0,0,5,2.0,2.0,16,16,16.0
2018,20,70.0,9100,5,5,0.0,3,3,3,4,132.0,984.0,3,0,984,3,1,3,5,1,3,1.0,384.0,3,3,145,56,0,0,0,0,0,400,8,2.0,0.0,45,45,45.0
2019,20,75.0,8100,5,8,0.0,3,4,3,3,100.0,864.0,5,0,864,3,1,4,5,1,3,1.0,420.0,3,3,132,0,0,0,0,0,0,0,7,2.0,0.0,47,1,46.0
2020,190,65.0,8450,5,5,0.0,3,3,3,2,0.0,890.0,4,0,890,3,1,3,5,0,0,1.0,308.0,3,3,0,0,0,0,0,0,0,0,4,2.0,0.0,40,40,38.0
2021,20,60.0,6360,5,5,0.0,3,3,4,4,375.0,864.0,3,0,864,3,1,3,5,0,0,1.0,276.0,3,3,0,0,0,0,0,0,0,650,1,1.0,0.0,45,45,45.0
2022,20,95.0,19508,6,5,144.0,3,3,3,3,630.0,1430.0,3,0,1430,3,1,3,6,2,3,2.0,484.0,3,3,117,108,165,0,0,0,0,0,7,2.0,1.0,34,34,34.0
2023,50,70.0,10759,5,4,0.0,3,4,4,3,0.0,1001.0,3,0,1641,4,1,3,5,1,4,2.0,490.0,3,3,0,0,92,0,0,0,0,0,7,2.0,0.0,36,36,36.0
2024,60,,9205,6,5,304.0,4,3,4,3,226.0,930.0,5,0,2683,4,1,4,9,2,4,2.0,473.0,3,3,237,251,0,0,196,0,0,0,6,3.0,1.0,18,17,18.0
2025,60,105.0,11025,9,5,568.0,4,3,4,3,1328.0,1848.0,5,0,2786,4,1,4,10,1,5,2.0,636.0,3,3,294,49,0,0,0,0,0,0,6,3.0,1.0,15,14,15.0
2026,120,37.0,3435,7,5,0.0,4,3,4,3,1211.0,1235.0,5,0,1245,1,1,4,5,0,0,2.0,495.0,3,3,0,100,0,0,0,0,0,0,6,2.0,0.0,4,3,4.0
2027,160,30.0,3180,6,5,0.0,4,3,4,3,210.0,600.0,5,0,1200,2,1,4,5,0,0,2.0,480.0,3,3,0,166,0,0,0,0,0,0,5,3.0,1.0,3,3,3.0
2028,160,30.0,3180,7,5,0.0,4,3,4,3,689.0,689.0,5,0,1392,2,1,4,5,0,0,2.0,540.0,3,3,0,102,0,0,0,0,0,0,3,2.0,0.0,1,1,1.0
2029,160,24.0,2280,6,5,216.0,3,3,4,3,194.0,744.0,4,0,1549,3,1,3,6,0,0,2.0,440.0,3,3,0,32,0,0,0,0,0,0,4,3.0,1.0,9,9,9.0
2030,120,,4765,9,5,260.0,4,3,4,3,587.0,1614.0,5,0,1638,2,1,5,5,1,3,2.0,495.0,3,3,230,68,0,0,0,0,0,0,7,3.0,0.0,8,8,8.0
2031,120,,4538,9,5,179.0,4,3,5,3,306.0,1310.0,5,0,1310,1,1,4,5,1,3,2.0,545.0,3,3,277,45,0,0,0,0,0,0,7,2.0,1.0,7,7,7.0
2032,120,42.0,4385,9,5,0.0,4,3,5,3,455.0,1419.0,5,0,1419,2,1,5,5,1,3,2.0,588.0,3,3,155,58,0,0,0,0,0,0,9,2.0,1.0,7,7,7.0
2033,120,35.0,4109,9,5,260.0,4,3,4,3,416.0,1557.0,5,0,1557,2,1,5,5,1,3,2.0,484.0,3,3,124,113,0,0,0,0,0,0,6,3.0,0.0,9,8,9.0
2034,160,24.0,2160,7,5,216.0,4,3,4,3,72.0,672.0,5,0,1404,3,1,4,5,0,0,2.0,462.0,3,3,20,0,0,0,0,0,0,0,6,3.0,1.0,9,8,9.0
2035,60,79.0,10646,7,5,513.0,3,3,3,3,177.0,858.0,5,0,1789,3,1,3,7,1,3,2.0,546.0,3,3,0,0,0,0,0,0,0,0,6,3.0,1.0,7,7,7.0
2036,160,24.0,2645,8,5,466.0,4,3,4,3,348.0,960.0,5,0,1586,3,1,4,7,0,0,2.0,480.0,3,3,169,0,0,0,0,0,0,0,12,3.0,1.0,9,9,9.0
2037,160,24.0,2645,8,5,456.0,4,3,4,3,147.0,960.0,5,0,1607,3,1,4,7,0,0,2.0,480.0,3,3,169,0,0,0,0,0,0,0,12,3.0,1.0,9,8,8.0
2038,160,36.0,3951,10,5,0.0,5,3,4,3,0.0,970.0,5,0,2393,2,1,5,7,1,3,2.0,846.0,3,3,0,90,0,0,94,0,0,0,2,3.0,1.0,10,9,10.0
2039,120,22.0,11064,8,5,0.0,4,3,4,3,0.0,1230.0,5,0,1239,1,1,4,4,1,2,2.0,477.0,3,3,172,24,0,0,0,0,0,0,8,2.0,1.0,13,13,13.0
2040,60,,24572,9,3,1050.0,4,4,4,3,584.0,994.0,3,0,2944,3,1,4,9,1,4,3.0,864.0,3,3,140,70,16,0,0,0,0,0,6,2.0,2.0,31,31,31.0
2041,20,103.0,16280,8,9,0.0,5,5,4,0,0.0,1426.0,5,0,1671,3,1,5,6,1,4,2.0,550.0,3,3,280,90,0,0,0,0,0,0,5,4.0,0.0,32,1,32.0
2042,60,,7500,7,5,,4,3,4,3,952.0,952.0,5,0,1812,3,1,3,7,1,3,2.0,469.0,3,3,144,112,0,0,0,0,0,0,4,2.0,1.0,6,6,6.0
2043,80,,11104,6,6,0.0,3,3,3,3,599.0,1427.0,4,0,1427,4,1,3,7,0,0,2.0,516.0,3,3,0,0,0,0,216,0,0,0,5,2.0,1.0,39,39,39.0
2044,20,85.0,11050,6,5,0.0,3,3,3,3,1439.0,1740.0,2,0,1740,4,1,3,8,1,3,2.0,512.0,3,3,25,0,0,0,192,0,0,0,10,1.0,1.0,40,40,40.0
2045,20,,15387,7,7,0.0,3,3,3,3,723.0,1620.0,5,0,1620,4,1,4,8,1,4,2.0,578.0,3,3,0,62,192,0,0,0,0,450,8,2.0,0.0,41,41,41.0
2046,90,75.0,9750,5,6,0.0,3,3,3,3,1625.0,1625.0,5,0,1625,4,2,3,8,0,0,2.0,484.0,3,3,0,0,0,0,0,0,0,0,8,2.0,0.0,43,43,43.0
2047,60,73.0,8814,5,6,0.0,3,3,3,3,0.0,732.0,5,0,1464,4,1,3,7,0,0,2.0,470.0,3,3,0,40,0,0,0,0,0,0,6,1.0,1.0,40,40,40.0
2048,20,65.0,8125,5,7,0.0,4,3,3,3,196.0,912.0,5,0,925,3,1,3,5,0,0,2.0,576.0,3,3,233,0,0,0,0,0,0,0,7,2.0,0.0,43,3,30.0
2049,90,72.0,11072,5,5,0.0,3,3,3,3,1728.0,1728.0,3,0,1728,6,2,3,10,0,0,2.0,576.0,3,3,0,0,0,0,0,0,0,0,11,2.0,0.0,43,43,21.0
2050,60,,13355,7,6,0.0,3,3,4,4,242.0,825.0,3,0,1670,4,1,3,7,0,0,2.0,464.0,3,3,0,0,0,0,0,0,0,0,5,1.0,1.0,37,37,37.0
2051,20,74.0,7785,5,5,0.0,3,3,0,0,0.0,0.0,3,0,1014,2,1,3,6,0,0,1.0,267.0,3,3,0,0,40,0,200,0,0,0,3,1.0,0.0,52,52,52.0
2052,20,90.0,9900,5,5,0.0,3,4,3,3,1114.0,1114.0,3,0,1114,3,1,3,5,0,0,2.0,451.0,3,3,0,0,0,0,164,0,0,0,5,2.0,0.0,47,47,47.0
2053,20,,11332,5,7,0.0,3,3,3,3,590.0,1118.0,5,0,1118,3,1,4,6,0,0,1.0,264.0,3,3,290,0,0,0,0,0,0,0,8,2.0,0.0,48,8,48.0
2054,70,50.0,4882,4,7,0.0,3,3,3,3,228.0,348.0,3,0,906,2,1,3,5,0,0,1.0,231.0,2,3,0,0,0,0,0,0,0,0,9,1.0,0.0,71,58,71.0
2055,20,80.0,9600,5,6,203.0,2,2,3,3,638.0,1296.0,3,0,1496,3,1,4,6,0,0,2.0,450.0,3,3,0,22,0,0,0,0,0,0,2,2.0,0.0,48,48,48.0
2056,20,80.0,9600,5,8,0.0,3,4,3,3,232.0,572.0,4,0,1337,3,1,4,7,1,4,1.0,264.0,3,3,0,192,0,0,0,0,0,0,9,2.0,0.0,58,2,58.0
2057,20,63.0,7584,5,5,88.0,3,3,3,3,505.0,1036.0,5,0,1036,3,1,3,5,0,0,1.0,312.0,3,3,120,24,0,0,0,0,0,0,6,1.0,0.0,55,55,55.0
2058,60,90.0,14670,6,7,410.0,4,4,3,3,529.0,1104.0,5,0,1988,4,1,4,9,1,4,2.0,480.0,3,3,0,230,0,0,0,0,0,0,8,2.0,1.0,42,9,42.0
2059,20,74.0,8856,5,4,143.0,3,3,3,3,503.0,1176.0,3,0,1176,3,1,3,6,2,4,1.0,292.0,3,3,0,88,0,0,95,0,0,0,5,2.0,0.0,51,51,51.0
2060,20,82.0,9840,5,7,0.0,3,3,3,3,195.0,1248.0,3,0,1440,2,1,4,7,0,0,1.0,480.0,3,3,150,0,0,0,256,0,0,0,6,3.0,0.0,49,10,49.0
2061,20,90.0,13200,6,6,187.0,3,3,3,3,437.0,1395.0,5,0,1570,3,1,3,5,1,3,2.0,441.0,3,3,490,0,0,0,0,0,0,0,5,2.0,0.0,50,50,50.0
2062,20,75.0,10425,5,5,0.0,3,3,3,3,330.0,1104.0,4,0,1104,3,1,3,5,0,0,1.0,384.0,3,3,0,0,0,0,0,0,0,0,4,2.0,0.0,52,50,52.0
2063,20,60.0,11556,5,6,52.0,3,3,3,3,572.0,720.0,5,0,882,2,1,4,4,0,0,1.0,240.0,3,3,0,0,0,0,0,0,0,0,5,2.0,0.0,56,56,56.0
2064,20,102.0,9373,5,6,84.0,3,3,3,3,456.0,1152.0,3,0,1152,3,1,3,6,0,0,2.0,636.0,3,3,0,0,0,0,0,0,0,0,5,1.0,1.0,55,55,37.0
2065,20,,12774,5,5,0.0,3,3,3,3,232.0,984.0,3,0,950,2,1,3,5,0,0,2.0,400.0,3,3,0,32,0,0,0,0,0,0,7,1.0,0.0,55,55,55.0
2066,20,95.0,14250,6,5,360.0,3,3,3,3,998.0,998.0,3,0,1790,3,1,3,6,2,4,2.0,540.0,3,3,0,40,0,0,0,0,0,1500,9,2.0,0.0,51,51,51.0
2067,20,71.0,8838,5,3,0.0,3,3,0,0,0.0,0.0,4,0,1764,4,1,3,7,1,3,1.0,301.0,3,3,0,72,0,0,0,0,0,0,10,2.0,1.0,51,26,51.0
2068,90,76.0,12436,5,5,0.0,3,3,3,3,1824.0,1824.0,2,0,1824,5,2,3,9,0,0,2.0,484.0,3,3,0,0,0,0,0,0,0,0,1,2.0,0.0,51,51,50.0
2069,20,60.0,10122,4,6,0.0,3,3,0,0,0.0,0.0,3,0,869,1,1,3,3,0,0,1.0,390.0,2,3,0,0,66,0,0,0,0,0,8,1.0,0.0,60,58,60.0
2070,50,45.0,7506,5,8,0.0,3,4,3,3,747.0,747.0,3,0,1159,3,1,3,5,0,0,1.0,288.0,2,3,84,0,96,0,0,0,0,0,5,1.0,0.0,83,58,76.0
2071,30,60.0,5400,4,7,0.0,4,3,3,3,672.0,672.0,4,0,672,2,1,3,4,0,0,1.0,308.0,3,3,88,108,0,0,0,0,0,0,7,1.0,0.0,68,3,11.0
2072,50,60.0,10836,5,5,0.0,3,3,3,3,892.0,892.0,5,0,1436,3,1,3,7,1,4,4.0,1488.0,2,3,0,0,100,0,0,0,0,0,6,1.0,1.0,86,58,40.0
2073,20,78.0,10180,5,6,0.0,3,3,3,3,168.0,912.0,3,0,1044,3,1,3,5,1,2,2.0,372.0,3,3,200,48,0,0,0,0,0,450,6,1.0,2.0,40,40,18.0
2074,20,76.0,11355,7,7,125.0,3,3,3,3,675.0,1312.0,5,0,1312,3,1,3,6,1,4,2.0,495.0,3,3,0,304,144,0,0,0,0,6500,4,1.0,1.0,50,7,50.0
2075,20,,12929,6,6,276.0,3,3,3,3,384.0,1081.0,3,0,1081,3,1,3,5,0,0,1.0,401.0,3,3,36,82,0,0,0,0,0,0,6,2.0,0.0,48,15,48.0
2076,20,60.0,7200,5,7,0.0,3,3,2,3,444.0,876.0,3,0,876,2,1,3,5,1,3,2.0,576.0,3,3,0,0,0,0,0,0,0,0,2,1.0,0.0,57,57,36.0
2077,20,80.0,8000,5,6,0.0,3,3,3,3,292.0,1256.0,4,0,1256,3,1,4,6,0,0,1.0,311.0,3,3,0,240,0,0,0,0,0,0,5,2.0,1.0,49,49,49.0
2078,20,80.0,8000,5,5,0.0,3,3,3,3,188.0,1027.0,3,0,1027,3,1,3,6,0,0,1.0,299.0,3,3,0,0,0,0,0,0,0,0,11,1.0,1.0,46,46,46.0
2079,50,60.0,8064,6,6,0.0,3,3,3,3,453.0,768.0,5,0,1320,3,1,3,5,0,0,2.0,576.0,3,3,108,0,0,0,0,0,0,0,9,2.0,0.0,60,58,14.0
2080,45,64.0,6390,6,7,0.0,3,3,3,3,936.0,936.0,3,0,984,2,1,3,4,0,0,1.0,280.0,3,3,0,0,0,0,0,0,0,0,6,2.0,0.0,54,54,54.0
2081,50,60.0,7200,6,5,0.0,3,3,3,3,181.0,854.0,2,0,1278,4,1,3,6,0,0,1.0,240.0,3,3,0,0,0,0,0,0,0,0,4,1.0,0.0,54,54,54.0
2082,90,113.0,8513,5,5,0.0,3,3,3,3,1800.0,1800.0,3,0,1800,6,2,3,10,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,11,2.0,0.0,47,47,
2083,50,60.0,7200,5,6,0.0,3,4,3,3,398.0,768.0,4,0,1588,3,1,3,6,0,0,2.0,480.0,3,3,0,0,0,0,0,0,0,0,3,1.0,1.0,53,41,53.0
2084,20,60.0,7200,5,7,0.0,3,3,3,3,825.0,825.0,3,0,825,2,1,3,4,0,0,1.0,350.0,3,3,0,0,0,0,0,0,0,0,7,1.0,1.0,54,54,54.0
2085,20,69.0,7590,5,5,0.0,3,3,3,3,1117.0,1117.0,5,0,1117,3,1,3,6,0,0,1.0,264.0,3,3,0,0,0,0,0,0,0,0,5,1.0,0.0,45,45,45.0
2086,20,56.0,9836,6,5,0.0,3,3,3,3,96.0,192.0,4,0,1133,3,1,3,7,0,0,1.0,308.0,3,3,0,175,0,0,0,0,0,0,12,2.0,0.0,0,0,0.0
2087,50,57.0,9184,5,7,0.0,3,3,3,3,780.0,780.0,5,0,1323,3,1,3,6,0,0,2.0,400.0,3,3,0,0,0,0,0,0,0,0,7,1.0,0.0,60,3,60.0
2088,70,80.0,4800,5,5,0.0,3,3,3,2,680.0,680.0,2,0,1360,2,1,3,6,0,0,1.0,330.0,2,3,192,50,0,0,0,0,0,0,1,1.0,0.0,98,5,98.0
2089,30,60.0,4800,5,4,0.0,3,3,2,3,672.0,672.0,3,0,672,2,1,3,4,0,0,1.0,256.0,3,3,0,0,0,0,0,0,0,0,8,1.0,0.0,68,58,58.0
2090,75,60.0,6000,6,7,0.0,4,3,3,3,728.0,728.0,4,0,1456,4,1,4,7,0,0,1.0,308.0,2,2,0,0,248,0,0,0,0,0,6,1.0,1.0,93,3,93.0
2091,190,63.0,11426,4,6,0.0,3,3,3,3,828.0,828.0,4,108,1594,3,2,3,9,0,0,0.0,0.0,0,0,0,172,109,0,0,0,0,0,6,2.0,0.0,98,12,
2092,50,63.0,7628,4,6,0.0,3,4,3,3,801.0,801.0,4,0,1656,2,1,3,8,0,0,2.0,440.0,3,3,187,0,0,0,0,0,0,0,5,2.0,0.0,68,23,50.0
2093,50,81.0,7308,5,5,0.0,2,2,3,3,576.0,936.0,4,0,1740,2,1,5,6,1,4,1.0,225.0,2,2,0,0,236,0,0,0,0,0,6,1.0,0.0,88,58,88.0
2094,30,60.0,5400,7,6,0.0,4,3,3,3,931.0,931.0,3,0,1027,2,1,4,5,1,3,0.0,0.0,0,0,0,28,0,0,0,0,0,0,2,1.0,1.0,88,2,
2095,190,60.0,10800,6,6,0.0,3,3,3,3,294.0,884.0,3,0,1436,3,2,3,8,2,4,2.0,828.0,3,3,0,0,126,0,0,0,0,0,5,2.0,0.0,68,58,68.0
2096,30,60.0,6756,5,6,0.0,3,3,3,4,481.0,481.0,3,0,899,2,1,3,5,0,0,1.0,200.0,2,3,0,0,96,0,0,0,0,0,9,1.0,0.0,98,58,78.0
2097,50,44.0,5914,5,9,0.0,3,3,2,3,684.0,684.0,4,0,1080,3,1,4,5,0,0,0.0,0.0,0,0,0,165,30,0,0,0,0,0,9,1.0,0.0,118,12,
2098,50,75.0,9000,5,6,0.0,3,3,3,3,459.0,904.0,5,0,1499,3,1,3,5,1,1,3.0,869.0,3,4,0,20,0,0,0,0,0,0,6,1.0,0.0,62,58,49.0
2099,20,62.0,7311,2,5,0.0,3,4,3,3,407.0,407.0,3,0,407,1,1,3,3,0,0,1.0,297.0,2,3,76,0,120,0,0,0,0,0,3,1.0,0.0,62,58,59.0
2100,20,103.0,12205,3,1,0.0,3,3,2,2,448.0,448.0,4,0,1588,5,1,3,6,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,12,2.0,0.0,59,16,
2101,190,69.0,9142,5,5,0.0,3,2,2,3,797.0,797.0,3,0,1627,4,2,3,10,0,0,2.0,420.0,2,1,192,0,60,0,0,0,0,0,2,2.0,0.0,108,2,58.0
2102,75,53.0,5350,7,8,0.0,3,3,3,3,508.0,624.0,5,0,1450,3,1,3,7,0,0,1.0,288.0,3,3,0,192,0,0,0,0,0,0,3,1.0,0.0,88,43,73.0
2103,50,69.0,9143,5,7,0.0,3,3,3,3,346.0,346.0,5,0,1017,2,1,3,5,0,0,1.0,308.0,3,3,0,0,139,0,0,0,0,0,5,1.0,0.0,108,5,47.0
2104,190,60.0,9600,5,5,0.0,3,3,3,3,739.0,973.0,3,0,2350,4,2,3,10,0,0,2.0,393.0,3,3,0,0,219,0,0,0,0,0,4,2.0,0.0,88,48,78.0
2105,70,60.0,6000,5,9,0.0,4,3,2,3,572.0,572.0,5,0,1540,3,1,4,7,0,0,0.0,0.0,0,0,240,77,0,0,0,0,0,0,2,1.0,1.0,103,3,
2106,70,60.0,11340,2,1,0.0,2,2,2,2,723.0,723.0,3,0,1086,2,1,3,5,0,0,2.0,400.0,2,1,0,24,144,0,0,0,0,0,11,1.0,0.0,88,58,88.0
2107,70,60.0,10800,7,7,0.0,3,3,3,3,1313.0,1313.0,4,0,2495,5,1,3,10,1,4,2.0,342.0,3,2,0,299,0,0,0,0,0,0,12,2.0,0.0,118,9,58.0
2108,20,65.0,9750,5,6,164.0,3,3,3,3,784.0,984.0,4,0,984,2,1,2,5,0,0,1.0,308.0,3,3,0,0,0,0,0,0,0,0,6,2.0,0.0,49,49,49.0
2109,20,52.0,8516,4,6,0.0,3,3,3,3,869.0,869.0,3,0,1093,2,1,3,5,0,0,1.0,308.0,3,3,0,0,0,0,0,0,0,0,5,1.0,0.0,50,2,49.0
2110,30,55.0,7111,5,7,0.0,4,4,3,3,329.0,1008.0,3,0,1143,2,1,3,5,1,1,1.0,288.0,3,3,265,0,0,0,0,0,0,0,7,1.0,0.0,80,25,16.0
2111,50,,7425,7,7,0.0,3,3,3,2,672.0,672.0,4,0,1668,3,1,4,8,0,0,1.0,252.0,3,3,210,0,0,0,0,0,0,0,8,1.0,1.0,63,58,63.0
2112,50,,7010,5,5,0.0,3,3,3,3,849.0,1024.0,3,0,1738,3,1,3,6,1,4,1.0,240.0,3,3,0,30,0,0,0,0,0,0,7,2.0,0.0,73,58,58.0
2113,50,50.0,5000,5,7,0.0,3,4,3,3,72.0,672.0,5,0,1210,3,1,4,6,0,0,1.0,240.0,3,3,0,0,0,0,0,0,0,0,5,1.0,0.0,67,2,67.0
2114,70,59.0,5870,6,9,0.0,3,4,3,3,554.0,554.0,5,0,1290,3,1,3,6,0,0,1.0,200.0,2,3,38,112,0,0,0,0,0,400,4,1.0,1.0,108,8,82.0
2115,50,50.0,6000,6,7,0.0,3,3,3,3,460.0,981.0,5,0,1672,3,1,4,6,1,4,1.0,240.0,3,3,0,11,0,0,0,0,0,0,7,1.0,1.0,68,19,68.0
2116,30,50.0,6000,5,7,0.0,3,2,3,2,949.0,949.0,5,0,949,2,1,3,5,1,2,2.0,370.0,3,3,0,0,48,0,0,0,0,0,7,1.0,0.0,84,5,84.0
2117,50,50.0,6000,6,7,0.0,3,4,3,3,462.0,825.0,5,0,1497,3,1,3,5,0,0,1.0,672.0,3,3,272,0,0,0,0,0,0,0,5,2.0,0.0,71,8,4.0
2118,50,50.0,6000,6,5,0.0,3,3,3,3,475.0,739.0,5,0,1342,2,2,3,7,1,4,1.0,240.0,3,3,0,0,0,0,0,0,0,0,4,2.0,0.0,69,58,69.0
2119,45,50.0,5000,6,7,0.0,3,3,3,3,992.0,992.0,5,0,1013,3,1,3,6,0,0,1.0,160.0,2,3,0,0,101,0,0,0,0,0,4,1.0,0.0,82,58,82.0
2120,50,60.0,5520,5,7,0.0,3,4,3,3,497.0,565.0,3,0,1216,3,1,3,6,1,4,1.0,355.0,2,3,0,0,180,0,0,0,0,0,4,2.0,0.0,88,11,88.0
2121,20,99.0,5940,4,7,0.0,3,3,0,0,,,3,0,896,2,1,3,4,0,0,1.0,280.0,3,3,0,0,0,0,0,0,0,0,4,,,62,58,62.0
2122,50,52.0,6240,4,7,0.0,3,3,3,3,624.0,704.0,5,0,1136,2,1,3,6,0,0,1.0,336.0,3,3,0,365,80,0,0,0,0,0,8,1.0,1.0,79,58,18.0
2123,30,,6120,5,6,0.0,3,4,0,0,0.0,0.0,4,0,808,1,1,3,6,0,0,1.0,164.0,3,3,0,48,0,0,0,0,0,0,6,1.0,0.0,63,13,83.0
2124,50,52.0,6240,7,5,0.0,3,3,3,3,449.0,989.0,3,0,2009,4,1,3,7,1,4,2.0,400.0,3,3,0,20,0,0,0,0,0,0,1,2.0,0.0,69,58,69.0
2125,70,51.0,6120,5,5,0.0,3,3,3,3,897.0,1100.0,3,0,1902,4,1,3,7,0,0,2.0,576.0,3,3,0,139,55,0,0,0,0,0,10,2.0,0.0,85,58,48.0
2126,50,60.0,9144,6,4,0.0,3,4,3,3,810.0,810.0,5,0,1716,4,1,4,8,0,0,2.0,672.0,3,3,0,195,0,0,0,0,0,0,3,2.0,0.0,93,4,38.0
2127,60,57.0,8094,6,8,0.0,3,3,3,3,1046.0,1242.0,4,0,1984,5,1,3,8,0,0,1.0,360.0,0,0,64,0,180,0,0,0,0,1000,9,2.0,0.0,98,25,
2128,50,63.0,4347,6,8,0.0,4,3,4,4,796.0,796.0,5,0,1609,3,1,3,7,0,0,1.0,228.0,2,2,0,182,0,0,0,0,0,0,6,1.0,0.0,98,58,98.0
2129,30,,6291,6,6,0.0,4,4,3,3,768.0,768.0,3,0,768,1,1,3,4,0,0,2.0,440.0,3,3,0,0,84,0,0,0,0,0,7,1.0,0.0,78,58,78.0
2130,70,60.0,10266,6,6,0.0,3,3,3,3,396.0,768.0,3,0,1536,4,1,3,7,0,0,1.0,308.0,3,3,0,216,80,0,0,0,0,0,5,1.0,1.0,56,56,56.0
2131,50,60.0,6876,6,6,0.0,3,3,3,3,1272.0,1272.0,3,697,1969,4,1,3,9,1,4,2.0,400.0,3,3,0,34,0,0,0,0,0,0,11,2.0,0.0,70,50,70.0
2132,50,,10320,5,6,0.0,3,2,3,2,880.0,880.0,4,0,1308,2,1,3,6,0,0,2.0,400.0,2,2,0,0,117,0,0,0,0,0,4,2.0,0.0,93,30,58.0
2133,30,60.0,7200,6,7,0.0,3,3,3,3,1040.0,1040.0,4,0,1040,2,1,3,5,0,0,2.0,320.0,3,3,0,132,0,0,0,0,0,0,7,1.0,0.0,83,16,15.0
2134,50,62.0,7006,6,6,0.0,3,3,3,3,647.0,768.0,3,0,1236,3,1,3,6,1,4,1.0,384.0,3,3,0,0,0,0,0,0,0,0,8,3.0,0.0,83,58,23.0
